date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-08-29,Utah,3228733.0,3743030.0,1803267.0,47.5,100.71,1522882.0,56.25,116.75,116.0,8676.0,2706.0,0.863
2021-08-30,Utah,3228876.0,3743030.0,1803343.0,47.5,100.71,1522941.0,56.25,116.75,143.0,8690.0,2711.0,0.863
2021-08-31,Utah,3228943.0,3754840.0,1803415.0,47.51,100.72,1522997.0,56.25,117.12,67.0,5859.0,1828.0,0.86
2021-09-01,Utah,3247507.0,3792870.0,1812423.0,47.76,101.3,1531041.0,56.53,118.31,18564.0,5937.0,1852.0,0.856
2021-09-02,Utah,3247610.0,3802480.0,1812540.0,47.76,101.3,1531136.0,56.54,118.61,103.0,5293.0,1651.0,0.854
2021-09-03,Utah,3257065.0,3822260.0,1816842.0,47.9,101.59,1535738.0,56.67,119.22,9455.0,6623.0,2066.0,0.852
2021-09-04,Utah,3270554.0,3860140.0,1822807.0,48.11,102.01,1542446.0,56.86,120.41,13489.0,5991.0,1869.0,0.847
2021-09-05,Utah,,,,,,,,,,6299.0,1965.0,
2021-09-06,Utah,,,,,,,,,,6603.0,2060.0,
2021-09-07,Utah,3277366.0,3860040.0,1825788.0,48.22,102.23,1545911.0,56.95,120.4,,6918.0,2158.0,0.849
2021-09-08,Utah,3286022.0,3860040.0,1829722.0,48.34,102.5,1549850.0,57.07,120.4,8656.0,5502.0,1716.0,0.851
2021-09-09,Utah,3295791.0,3873180.0,1834341.0,48.48,102.8,1554146.0,57.22,120.81,9769.0,6883.0,2147.0,0.851
2021-09-10,Utah,3305500.0,3852460.0,1839031.0,48.62,103.1,1558795.0,57.36,120.17,9709.0,6919.0,2158.0,0.858
2021-09-11,Utah,3315205.0,3883820.0,1843468.0,48.77,103.41,1563440.0,57.5,121.14,9705.0,6379.0,1990.0,0.854
2021-09-12,Utah,3315407.0,3883720.0,1843649.0,48.77,103.41,1563550.0,57.51,121.14,202.0,6083.0,1897.0,0.854
2021-09-13,Utah,3315568.0,3883720.0,1843838.0,48.77,103.42,1563665.0,57.51,121.14,161.0,5782.0,1804.0,0.854
2021-09-14,Utah,3323537.0,3914600.0,1847448.0,48.89,103.67,1567519.0,57.63,122.1,7969.0,6596.0,2057.0,0.849
2021-09-15,Utah,3330662.0,3929460.0,1850679.0,49.0,103.89,1570946.0,57.73,122.57,7125.0,6377.0,1989.0,0.848
2021-09-16,Utah,3335557.0,3911210.0,1852743.0,49.08,104.04,1573636.0,57.79,122.0,4895.0,5681.0,1772.0,0.853
2021-09-17,Utah,3345078.0,3924720.0,1856303.0,49.25,104.34,1578903.0,57.9,122.42,9521.0,5654.0,1764.0,0.852
2021-09-18,Utah,3363011.0,3935930.0,1863568.0,49.54,104.9,1588179.0,58.13,122.77,17933.0,6829.0,2130.0,0.854
2021-09-19,Utah,3363120.0,3939290.0,1863702.0,49.54,104.9,1588246.0,58.13,122.87,109.0,6816.0,2126.0,0.854
2021-09-20,Utah,3363189.0,3939290.0,1863806.0,49.54,104.9,1588311.0,58.14,122.87,69.0,6803.0,2122.0,0.854
2021-09-21,Utah,3375757.0,3940890.0,1868862.0,49.75,105.3,1594995.0,58.29,122.92,12568.0,7460.0,2327.0,0.857
2021-09-22,Utah,3382659.0,3955660.0,1871827.0,49.86,105.51,1598468.0,58.39,123.38,6902.0,7428.0,2317.0,0.855
2021-09-23,Utah,3391571.0,3956790.0,1875222.0,50.0,105.79,1603112.0,58.49,123.42,8912.0,8002.0,2496.0,0.857
2021-09-24,Utah,3401491.0,3956410.0,1879322.0,50.16,106.1,1608135.0,58.62,123.41,9920.0,8059.0,2514.0,0.86
2021-09-25,Utah,3409051.0,3966340.0,1882545.0,50.28,106.33,1611945.0,58.72,123.72,7560.0,6577.0,2051.0,0.859
2021-09-26,Utah,3409172.0,3966340.0,1882679.0,50.28,106.34,1612020.0,58.72,123.72,121.0,6579.0,2052.0,0.86
2021-09-27,Utah,3409201.0,3966340.0,1882723.0,50.28,106.34,1612059.0,58.73,123.72,29.0,6573.0,2050.0,0.86
2021-09-28,Utah,3416616.0,3967560.0,1885650.0,50.41,106.57,1616191.0,58.82,123.76,7415.0,5837.0,1821.0,0.861
2021-09-29,Utah,3423410.0,3980790.0,1888164.0,50.53,106.78,1620010.0,58.9,124.17,6794.0,5822.0,1816.0,0.86
2021-09-30,Utah,3427654.0,3988270.0,1889984.0,50.6,106.92,1622171.0,58.95,124.4,4244.0,5155.0,1608.0,0.859
2021-10-01,Utah,3437350.0,4037450.0,1892878.0,50.79,107.22,1628214.0,59.04,125.94,9696.0,5123.0,1598.0,0.851
2021-10-02,Utah,3444699.0,4043830.0,1895530.0,50.91,107.45,1632270.0,59.13,126.13,7349.0,5093.0,1589.0,0.852
2021-10-03,Utah,3444725.0,4042660.0,1895659.0,50.92,107.45,1632324.0,59.13,126.1,26.0,5079.0,1584.0,0.852
2021-10-04,Utah,3444725.0,4042520.0,1895756.0,50.92,107.45,1632366.0,59.13,126.09,0.0,5075.0,1583.0,0.852
2021-10-05,Utah,3465737.0,4048470.0,1902795.0,51.25,108.1,1643039.0,59.35,126.28,21012.0,7017.0,2189.0,0.856
2021-10-06,Utah,3486293.0,4066240.0,1907790.0,51.49,108.74,1650838.0,59.51,126.83,20556.0,8983.0,2802.0,0.857
2021-10-07,Utah,3493005.0,4071450.0,1909521.0,51.56,108.95,1652853.0,59.56,127.0,6712.0,9336.0,2912.0,0.858
2021-10-08,Utah,3504509.0,4113670.0,1912502.0,51.66,109.31,1656346.0,59.65,128.31,11504.0,9594.0,2993.0,0.852
2021-10-09,Utah,3525024.0,4125880.0,1917035.0,51.88,109.95,1663103.0,59.8,128.69,20515.0,11475.0,3579.0,0.854
2021-10-10,Utah,,,,,,,,,,11475.0,3579.0,
2021-10-11,Utah,,,,,,,,,,11479.0,3581.0,
2021-10-12,Utah,3525104.0,4126020.0,1917231.0,51.88,109.95,1663220.0,59.8,128.7,,8481.0,2645.0,0.854
2021-01-12,Vermont,25757.0,64925.0,,,4.13,,,10.4,,,,0.397
2021-01-13,Vermont,29571.0,69800.0,,,4.74,,,11.19,3814.0,3814.0,6112.0,0.424
2021-01-14,Vermont,29571.0,69800.0,26603.0,,4.74,,4.26,11.19,0.0,1907.0,3056.0,0.424
2021-01-15,Vermont,32470.0,74000.0,28355.0,0.66,5.2,4100.0,4.54,11.86,2899.0,2238.0,3587.0,0.439
2021-01-16,Vermont,,,,,,,,,,2185.0,3502.0,
2021-01-17,Vermont,,,,,,,,,,2154.0,3452.0,
2021-01-18,Vermont,,,,,,,,,,2133.0,3418.0,
2021-01-19,Vermont,40581.0,74000.0,34427.0,0.98,6.5,6114.0,5.52,11.86,,2118.0,3394.0,0.548
2021-01-20,Vermont,40814.0,75950.0,34607.0,0.99,6.54,6167.0,5.55,12.17,233.0,1606.0,2574.0,0.537
2021-01-21,Vermont,42835.0,78875.0,36233.0,1.05,6.86,6545.0,5.81,12.64,2021.0,1895.0,3037.0,0.543
2021-01-22,Vermont,46447.0,84825.0,38432.0,1.27,7.44,7954.0,6.16,13.59,3612.0,1997.0,3200.0,0.548
2021-01-23,Vermont,49426.0,90000.0,40484.0,1.42,7.92,8877.0,6.49,14.42,2979.0,2133.0,3418.0,0.549
2021-01-24,Vermont,51872.0,90000.0,41950.0,1.58,8.31,9853.0,6.72,14.42,2446.0,2192.0,3513.0,0.576
2021-01-25,Vermont,53624.0,90000.0,43356.0,1.63,8.59,10195.0,6.95,14.42,1752.0,2153.0,3450.0,0.596
2021-01-26,Vermont,54416.0,92925.0,43994.0,1.66,8.72,10349.0,7.05,14.89,792.0,1976.0,3167.0,0.586
2021-01-27,Vermont,55377.0,96825.0,44498.0,1.73,8.87,10806.0,7.13,15.52,961.0,2080.0,3333.0,0.572
2021-01-28,Vermont,58871.0,98775.0,46376.0,1.99,9.43,12418.0,7.43,15.83,3494.0,2291.0,3672.0,0.596
2021-01-29,Vermont,61737.0,99750.0,47485.0,2.27,9.89,14168.0,7.61,15.99,2866.0,2184.0,3500.0,0.619
2021-01-30,Vermont,63777.0,99750.0,48473.0,2.44,10.22,15213.0,7.77,15.99,2040.0,2050.0,3285.0,0.639
2021-01-31,Vermont,67180.0,99750.0,50571.0,2.64,10.77,16491.0,8.1,15.99,3403.0,2187.0,3505.0,0.673
2021-02-01,Vermont,72428.0,99750.0,53967.0,2.94,11.61,18338.0,8.65,15.99,5248.0,2686.0,4305.0,0.726
2021-02-02,Vermont,74021.0,109825.0,54994.0,3.03,11.86,18903.0,8.81,17.6,1593.0,2801.0,4489.0,0.674
2021-02-03,Vermont,74718.0,113625.0,55357.0,3.08,11.97,19237.0,8.87,18.21,697.0,2763.0,4428.0,0.658
2021-02-04,Vermont,77198.0,116075.0,56221.0,3.34,12.37,20843.0,9.01,18.6,2480.0,2618.0,4196.0,0.665
2021-02-05,Vermont,80054.0,116075.0,57432.0,3.6,12.83,22483.0,9.2,18.6,2856.0,2617.0,4194.0,0.69
2021-02-06,Vermont,82992.0,116075.0,58637.0,3.88,13.3,24212.0,9.4,18.6,2938.0,2745.0,4399.0,0.715
2021-02-07,Vermont,87180.0,116075.0,60863.0,4.19,13.97,26162.0,9.75,18.6,4188.0,2857.0,4579.0,0.751
2021-02-08,Vermont,90328.0,116075.0,63024.0,4.35,14.48,27144.0,10.1,18.6,3148.0,2557.0,4098.0,0.778
2021-02-09,Vermont,93037.0,129875.0,64864.0,4.49,14.91,28010.0,10.4,20.81,2709.0,2717.0,4354.0,0.716
2021-02-10,Vermont,93862.0,134075.0,65577.0,4.51,15.04,28122.0,10.51,21.49,825.0,2735.0,4383.0,0.7
2021-02-11,Vermont,96908.0,137925.0,67024.0,4.76,15.53,29713.0,10.74,22.1,3046.0,2816.0,4513.0,0.703
2021-02-12,Vermont,100036.0,138025.0,68654.0,5.0,16.03,31208.0,11.0,22.12,3128.0,2855.0,4575.0,0.725
2021-02-13,Vermont,102716.0,138025.0,70351.0,5.16,16.46,32186.0,11.27,22.12,2680.0,2818.0,4516.0,0.744
2021-02-14,Vermont,106787.0,138025.0,73105.0,5.37,17.11,33495.0,11.72,22.12,4071.0,2801.0,4489.0,0.774
2021-02-15,Vermont,,,,,,,,,,2937.0,4707.0,
2021-02-16,Vermont,114986.0,147425.0,78022.0,5.89,18.43,36773.0,12.5,23.63,,3136.0,5026.0,0.78
2021-02-17,Vermont,115964.0,150375.0,78816.0,5.92,18.58,36957.0,12.63,24.1,978.0,3157.0,5059.0,0.771
2021-02-18,Vermont,118184.0,151350.0,79606.0,6.15,18.94,38381.0,12.76,24.26,2220.0,3039.0,4870.0,0.781
2021-02-19,Vermont,127619.0,159650.0,86590.0,6.54,20.45,40829.0,13.88,25.59,9435.0,3940.0,6314.0,0.799
2021-02-20,Vermont,132112.0,159650.0,88826.0,6.9,21.17,43084.0,14.24,25.59,4493.0,4199.0,6729.0,0.828
2021-02-21,Vermont,137144.0,163550.0,91923.0,7.21,21.98,45017.0,14.73,26.21,5032.0,4337.0,6950.0,0.839
2021-02-22,Vermont,141436.0,163550.0,92323.0,7.33,22.67,45725.0,14.8,26.21,4292.0,4364.0,6994.0,0.865
2021-02-23,Vermont,144085.0,178620.0,94054.0,7.48,23.09,46663.0,15.07,28.63,2649.0,4157.0,6662.0,0.807
2021-02-24,Vermont,144970.0,194760.0,94866.0,7.51,23.23,46877.0,15.2,31.21,885.0,4144.0,6641.0,0.744
2021-02-25,Vermont,147828.0,205810.0,96318.0,7.72,23.69,48194.0,15.44,32.98,2858.0,4235.0,6787.0,0.718
2021-02-26,Vermont,151538.0,206910.0,98746.0,7.91,24.29,49372.0,15.82,33.16,3710.0,3417.0,5476.0,0.732
2021-02-27,Vermont,156929.0,206910.0,101529.0,8.27,25.15,51631.0,16.27,33.16,5391.0,3545.0,5681.0,0.758
2021-02-28,Vermont,162558.0,206910.0,104583.0,8.68,26.05,54139.0,16.76,33.16,5629.0,3631.0,5819.0,0.786
2021-03-01,Vermont,168050.0,206910.0,107238.0,9.12,26.93,56934.0,17.19,33.16,5492.0,3802.0,6093.0,0.812
2021-03-02,Vermont,171557.0,227350.0,109213.0,9.37,27.49,58448.0,17.5,36.43,3507.0,3925.0,6290.0,0.755
2021-03-03,Vermont,173179.0,230850.0,110313.0,9.45,27.75,58977.0,17.68,37.0,1622.0,4030.0,6458.0,0.75
2021-03-04,Vermont,175767.0,246000.0,111890.0,9.61,28.17,59938.0,17.93,39.42,2588.0,3991.0,6396.0,0.714
2021-03-05,Vermont,179580.0,253300.0,114893.0,9.73,28.78,60708.0,18.41,40.59,3813.0,4006.0,6420.0,0.709
2021-03-06,Vermont,184327.0,261100.0,118292.0,9.93,29.54,61961.0,18.96,41.84,4747.0,3914.0,6273.0,0.706
2021-03-07,Vermont,191529.0,261100.0,122891.0,10.33,30.69,64474.0,19.69,41.84,7202.0,4139.0,6633.0,0.734
2021-03-08,Vermont,198741.0,261100.0,126974.0,10.82,31.85,67485.0,20.35,41.84,7212.0,4384.0,7026.0,0.761
2021-03-09,Vermont,203900.0,272530.0,130466.0,11.08,32.68,69148.0,20.91,43.68,5159.0,4620.0,7404.0,0.748
2021-03-10,Vermont,207110.0,281530.0,132811.0,11.21,33.19,69928.0,21.28,45.12,3210.0,4847.0,7768.0,0.736
2021-03-11,Vermont,212062.0,289750.0,135916.0,11.48,33.98,71639.0,21.78,46.44,4952.0,5185.0,8309.0,0.732
2021-03-12,Vermont,217495.0,289750.0,139766.0,11.71,34.86,73038.0,22.4,46.44,5433.0,5416.0,8680.0,0.751
2021-03-13,Vermont,231610.0,292890.0,149120.0,12.46,37.12,77757.0,23.9,46.94,14115.0,6755.0,10826.0,0.791
2021-03-14,Vermont,231610.0,292890.0,149158.0,12.46,37.12,77769.0,23.9,46.94,0.0,5726.0,9176.0,0.791
2021-03-15,Vermont,239136.0,292890.0,153973.0,12.85,38.32,80189.0,24.68,46.94,7526.0,5771.0,9249.0,0.816
2021-03-16,Vermont,243777.0,309820.0,156682.0,13.19,39.07,82273.0,25.11,49.65,4641.0,5697.0,9130.0,0.787
2021-03-17,Vermont,246663.0,318720.0,158711.0,13.49,39.53,84148.0,25.43,51.08,2886.0,5650.0,9055.0,0.774
2021-03-18,Vermont,252439.0,329210.0,162595.0,13.82,40.46,86222.0,26.06,52.76,5776.0,5768.0,9244.0,0.767
2021-03-19,Vermont,259165.0,333720.0,167409.0,14.13,41.53,88186.0,26.83,53.48,6726.0,5953.0,9540.0,0.777
2021-03-20,Vermont,266120.0,342960.0,172303.0,14.47,42.65,90314.0,27.61,54.96,6955.0,4930.0,7901.0,0.776
2021-03-21,Vermont,274187.0,342960.0,177451.0,14.94,43.94,93226.0,28.44,54.96,8067.0,6082.0,9747.0,0.799
2021-03-22,Vermont,277420.0,342960.0,179725.0,15.09,44.46,94166.0,28.8,54.96,3233.0,5469.0,8765.0,0.809
2021-03-23,Vermont,283052.0,353420.0,183362.0,15.51,45.36,96754.0,29.39,56.64,5632.0,5611.0,8992.0,0.801
2021-03-24,Vermont,286384.0,355290.0,185840.0,15.76,45.9,98352.0,29.78,56.94,3332.0,5674.0,9093.0,0.806
2021-03-25,Vermont,290680.0,374580.0,188433.0,16.02,46.58,99990.0,30.2,60.03,4296.0,5463.0,8755.0,0.776
2021-03-26,Vermont,296682.0,379490.0,192146.0,16.46,47.55,102707.0,30.79,60.82,6002.0,5360.0,8590.0,0.782
2021-03-27,Vermont,303242.0,393330.0,196126.0,16.87,48.6,105283.0,31.43,63.03,6560.0,5303.0,8499.0,0.771
2021-03-28,Vermont,310003.0,393330.0,199645.0,17.41,49.68,108611.0,31.99,63.03,6761.0,5117.0,8200.0,0.788
2021-03-29,Vermont,316145.0,393330.0,203266.0,17.81,50.67,111151.0,32.58,63.03,6142.0,5532.0,8866.0,0.804
2021-03-30,Vermont,323388.0,409540.0,206956.0,18.38,51.83,114662.0,33.17,65.63,7243.0,5762.0,9234.0,0.79
2021-03-31,Vermont,328451.0,417840.0,209145.0,18.86,52.64,117656.0,33.52,66.96,5063.0,6010.0,9632.0,0.786
2021-04-01,Vermont,333676.0,432900.0,212105.0,19.22,53.47,119943.0,33.99,69.38,5225.0,6142.0,9843.0,0.771
2021-04-02,Vermont,341568.0,439750.0,216254.0,19.91,54.74,124263.0,34.66,70.47,7892.0,6412.0,10276.0,0.777
2021-04-03,Vermont,360030.0,457350.0,226900.0,21.33,57.7,133072.0,36.36,73.29,18462.0,8113.0,13002.0,0.787
2021-04-04,Vermont,360745.0,457350.0,227068.0,21.44,57.81,133803.0,36.39,73.29,715.0,7249.0,11617.0,0.789
2021-04-05,Vermont,370232.0,457350.0,232419.0,22.19,59.33,138468.0,37.25,73.29,9487.0,7727.0,12383.0,0.81
2021-04-06,Vermont,376259.0,474090.0,235562.0,22.67,60.3,141456.0,37.75,75.98,6027.0,7553.0,12104.0,0.794
2021-04-07,Vermont,379673.0,481990.0,238117.0,22.87,60.85,142678.0,38.16,77.24,3414.0,7317.0,11726.0,0.788
2021-04-08,Vermont,385034.0,493850.0,241043.0,23.32,61.71,145510.0,38.63,79.14,5361.0,7337.0,11758.0,0.78
2021-04-09,Vermont,394597.0,501360.0,246275.0,24.23,63.24,151206.0,39.47,80.35,9563.0,7576.0,12141.0,0.787
2021-04-10,Vermont,406472.0,515960.0,252500.0,25.37,65.14,158310.0,40.47,82.69,11875.0,6635.0,10633.0,0.788
2021-04-11,Vermont,416718.0,515960.0,258219.0,26.22,66.78,163581.0,41.38,82.69,10246.0,7996.0,12814.0,0.808
2021-04-12,Vermont,427958.0,515960.0,264954.0,27.21,68.58,169769.0,42.46,82.69,11240.0,8247.0,13217.0,0.829
2021-04-14,Vermont,440821.0,538360.0,273837.0,28.41,70.65,177298.0,43.88,86.28,-554.0,8735.0,13999.0,0.819
2021-04-15,Vermont,448151.0,555860.0,278618.0,29.09,71.82,181510.0,44.65,89.08,7330.0,9017.0,14451.0,0.806
2021-04-16,Vermont,456442.0,556360.0,283986.0,29.84,73.15,186187.0,45.51,89.16,8291.0,8835.0,14159.0,0.82
2021-04-17,Vermont,456714.0,570360.0,284195.0,29.88,73.19,186455.0,45.54,91.41,272.0,7177.0,11502.0,0.801
2021-04-18,Vermont,474833.0,570360.0,294659.0,31.09,76.1,194015.0,47.22,91.41,18119.0,8302.0,13305.0,0.833
2021-04-19,Vermont,482794.0,570360.0,298921.0,31.63,77.37,197369.0,47.9,91.41,7961.0,7834.0,12555.0,0.846
2021-04-20,Vermont,491770.0,593200.0,302169.0,32.59,78.81,203358.0,48.43,95.07,8976.0,7199.0,11537.0,0.829
2021-04-21,Vermont,496149.0,602600.0,305255.0,32.81,79.51,204701.0,48.92,96.57,4379.0,7904.0,12667.0,0.823
2021-04-22,Vermont,502374.0,616260.0,308465.0,33.29,80.51,207703.0,49.43,98.76,6225.0,7746.0,12414.0,0.815
2021-04-23,Vermont,506735.0,623570.0,310949.0,33.59,81.21,209578.0,49.83,99.93,4361.0,7185.0,11515.0,0.813
2021-04-24,Vermont,515788.0,633640.0,315912.0,34.22,82.66,213558.0,50.63,101.55,9053.0,8439.0,13524.0,0.814
2021-04-25,Vermont,525641.0,633640.0,322109.0,34.8,84.24,217157.0,51.62,101.55,9853.0,7258.0,11632.0,0.83
2021-04-26,Vermont,537515.0,633640.0,328621.0,35.64,86.14,222382.0,52.66,101.55,11874.0,7817.0,12527.0,0.848
2021-04-27,Vermont,543879.0,651190.0,332511.0,36.03,87.16,224807.0,53.29,104.36,6364.0,7444.0,11930.0,0.835
2021-04-28,Vermont,549084.0,660990.0,335642.0,36.35,88.0,226800.0,53.79,105.93,5205.0,7562.0,12119.0,0.831
2021-04-29,Vermont,556060.0,671950.0,340072.0,36.75,89.11,229298.0,54.5,107.69,6976.0,7669.0,12290.0,0.828
2021-04-30,Vermont,563428.0,682870.0,343866.0,37.29,90.29,232682.0,55.11,109.44,7368.0,8099.0,12979.0,0.825
2021-05-01,Vermont,570823.0,694440.0,347866.0,37.93,91.48,236673.0,55.75,111.29,7395.0,7862.0,12600.0,0.822
2021-05-02,Vermont,580936.0,694440.0,353166.0,38.73,93.1,241701.0,56.6,111.29,10113.0,7899.0,12659.0,0.837
2021-05-03,Vermont,589665.0,694440.0,358437.0,39.34,94.5,245497.0,57.44,111.29,8729.0,7450.0,11939.0,0.849
2021-05-04,Vermont,595369.0,710550.0,361667.0,39.87,95.41,248809.0,57.96,113.87,5704.0,7356.0,11789.0,0.838
2021-05-05,Vermont,599965.0,717650.0,364642.0,40.18,96.15,250698.0,58.44,115.01,4596.0,7269.0,11649.0,0.836
2021-05-06,Vermont,606172.0,733340.0,367932.0,40.65,97.14,253677.0,58.96,117.52,6207.0,7159.0,11473.0,0.827
2021-05-07,Vermont,611581.0,742300.0,371158.0,41.15,98.01,256757.0,59.48,118.96,5409.0,6879.0,11024.0,0.824
2021-05-08,Vermont,616692.0,757120.0,374046.0,41.55,98.83,259250.0,59.94,121.34,5111.0,6553.0,10502.0,0.815
2021-05-09,Vermont,632395.0,757120.0,382267.0,42.79,101.35,266995.0,61.26,121.34,15703.0,7351.0,11781.0,0.835
2021-05-10,Vermont,639833.0,757120.0,386379.0,43.4,102.54,270812.0,61.92,121.34,7438.0,7167.0,11486.0,0.845
2021-05-11,Vermont,644114.0,768920.0,388794.0,43.75,103.23,273004.0,62.31,123.23,4281.0,6964.0,11160.0,0.838
2021-05-12,Vermont,650557.0,779270.0,391858.0,44.39,104.26,276965.0,62.8,124.89,6443.0,7227.0,11582.0,0.835
2021-05-13,Vermont,655013.0,792320.0,394534.0,44.81,104.97,279619.0,63.23,126.98,4456.0,6977.0,11181.0,0.827
2021-05-14,Vermont,660666.0,796140.0,397152.0,45.33,105.88,282876.0,63.65,127.59,5653.0,7012.0,11237.0,0.83
2021-05-15,Vermont,667634.0,808250.0,399944.0,46.06,106.99,287383.0,64.09,129.53,6968.0,7277.0,11662.0,0.826
2021-05-16,Vermont,676648.0,808250.0,403357.0,46.9,108.44,292678.0,64.64,129.53,9014.0,6322.0,10132.0,0.837
2021-05-17,Vermont,683484.0,808250.0,406709.0,47.5,109.53,296399.0,65.18,129.53,6836.0,6236.0,9994.0,0.846
2021-05-18,Vermont,689046.0,819950.0,408974.0,48.05,110.43,299815.0,65.54,131.4,5562.0,6419.0,10287.0,0.84
2021-05-19,Vermont,692516.0,839700.0,410604.0,48.39,110.98,301979.0,65.8,134.57,3470.0,5994.0,9606.0,0.825
2021-05-20,Vermont,697965.0,851610.0,412806.0,48.95,111.86,305465.0,66.16,136.48,5449.0,6136.0,9834.0,0.82
2021-05-21,Vermont,718334.0,854980.0,420948.0,50.27,115.12,313653.0,67.46,137.02,20369.0,8238.0,13202.0,0.84
2021-05-22,Vermont,725780.0,855540.0,425085.0,50.84,116.31,317242.0,68.12,137.11,7446.0,8307.0,13313.0,0.848
2021-05-23,Vermont,735897.0,855540.0,429773.0,51.71,117.93,322688.0,68.88,137.11,10117.0,8464.0,13564.0,0.86
2021-05-27,Vermont,751854.0,880340.0,433173.0,53.4,120.49,333208.0,69.42,141.08,-3194.0,7698.0,12337.0,0.854
2021-05-28,Vermont,757675.0,881500.0,435174.0,54.05,121.42,337278.0,69.74,141.27,5821.0,5620.0,9007.0,0.86
2021-05-29,Vermont,763002.0,897370.0,436669.0,54.7,122.28,341324.0,69.98,143.81,5327.0,5317.0,8521.0,0.85
2021-05-30,Vermont,768866.0,897370.0,438178.0,55.42,123.22,345799.0,70.22,143.81,5864.0,4710.0,7548.0,0.857
2021-05-31,Vermont,,,,,,,,,,3778.0,6055.0,
2021-06-01,Vermont,777292.0,897370.0,440908.0,56.38,124.57,351788.0,70.66,143.81,,3826.0,6132.0,0.866
2021-06-02,Vermont,778794.0,898540.0,441390.0,56.57,124.81,352977.0,70.74,144.0,1502.0,3392.0,5436.0,0.867
2021-06-03,Vermont,780410.0,900390.0,441738.0,56.78,125.07,354287.0,70.79,144.3,1616.0,4079.0,6537.0,0.867
2021-06-04,Vermont,783392.0,901970.0,442506.0,57.15,125.55,356637.0,70.92,144.55,2982.0,3674.0,5888.0,0.869
2021-06-05,Vermont,788956.0,904700.0,444268.0,57.83,126.44,360867.0,71.2,144.99,5564.0,3708.0,5942.0,0.872
2021-06-06,Vermont,793851.0,904700.0,445426.0,58.44,127.22,364639.0,71.38,144.99,4895.0,3569.0,5720.0,0.877
2021-06-07,Vermont,798069.0,904700.0,446489.0,58.95,127.9,367863.0,71.55,144.99,4218.0,3570.0,5721.0,0.882
2021-06-08,Vermont,801227.0,904700.0,447248.0,59.4,128.4,370619.0,71.68,144.99,3158.0,3419.0,5479.0,0.886
2021-06-09,Vermont,801943.0,905680.0,447542.0,59.46,128.52,371051.0,71.72,145.14,716.0,3307.0,5300.0,0.885
2021-06-10,Vermont,804718.0,906380.0,448270.0,59.81,128.96,373214.0,71.84,145.26,2775.0,3473.0,5566.0,0.888
2021-06-11,Vermont,804718.0,908200.0,448298.0,59.82,128.96,373274.0,71.84,145.55,0.0,3047.0,4883.0,0.886
2021-06-12,Vermont,809876.0,908200.0,449320.0,60.53,129.79,377683.0,72.01,145.55,5158.0,2989.0,4790.0,0.892
2021-06-13,Vermont,815331.0,908200.0,450476.0,61.23,130.66,382096.0,72.19,145.55,5455.0,3069.0,4918.0,0.898
2021-06-14,Vermont,820378.0,908200.0,451464.0,61.9,131.47,386230.0,72.35,145.55,5047.0,3187.0,5107.0,0.903
2021-06-15,Vermont,825996.0,908500.0,452570.0,62.66,132.37,390970.0,72.53,145.6,5618.0,3538.0,5670.0,0.909
2021-06-16,Vermont,827969.0,908500.0,452968.0,62.94,132.69,392724.0,72.59,145.6,1973.0,3718.0,5958.0,0.911
2021-06-17,Vermont,830662.0,910560.0,453657.0,63.28,133.12,394874.0,72.7,145.93,2693.0,3706.0,5939.0,0.912
2021-06-18,Vermont,832904.0,910980.0,454452.0,63.51,133.48,396281.0,72.83,145.99,2242.0,4027.0,6454.0,0.914
2021-06-19,Vermont,835927.0,912630.0,455440.0,63.87,133.97,398535.0,72.99,146.26,3023.0,3722.0,5965.0,0.916
2021-06-20,Vermont,838245.0,912630.0,456145.0,64.13,134.34,400190.0,73.1,146.26,2318.0,3273.0,5245.0,0.918
2021-06-21,Vermont,839933.0,912630.0,456656.0,64.34,134.61,401475.0,73.18,146.26,1688.0,2794.0,4478.0,0.92
2021-06-22,Vermont,840948.0,912630.0,457072.0,64.45,134.77,402130.0,73.25,146.26,1015.0,2136.0,3423.0,0.921
2021-06-23,Vermont,841409.0,912630.0,457301.0,64.5,134.84,402448.0,73.29,146.26,461.0,1920.0,3077.0,0.922
2021-06-24,Vermont,842306.0,912910.0,457658.0,64.59,134.99,403019.0,73.34,146.3,897.0,1663.0,2665.0,0.923
2021-06-25,Vermont,843447.0,914450.0,458160.0,64.71,135.17,403806.0,73.42,146.55,1141.0,1506.0,2414.0,0.922
2021-06-26,Vermont,844624.0,919700.0,458660.0,64.83,135.36,404532.0,73.5,147.39,1177.0,1242.0,1990.0,0.918
2021-06-27,Vermont,846285.0,919700.0,459353.0,64.99,135.62,405531.0,73.62,147.39,1661.0,1149.0,1841.0,0.92
2021-06-28,Vermont,848544.0,919700.0,460276.0,65.22,135.99,406979.0,73.76,147.39,2259.0,1230.0,1971.0,0.923
2021-06-29,Vermont,851249.0,919700.0,461022.0,65.54,136.42,408966.0,73.88,147.39,2705.0,1472.0,2359.0,0.926
2021-06-30,Vermont,851583.0,920260.0,461243.0,65.59,136.47,409254.0,73.92,147.48,334.0,1453.0,2329.0,0.925
